Plot ID	Sp Code	TreeGirth1	TreeGirth2	TreeGirth3	TreeGirth4	TreeGirth5
BSP80	NA	19	0	0	0	0
BSP80	NA	20	0	0	0	0
BSP80	NA	20	0	0	0	0
BSP80	NA	21	0	0	0	0
BSP80	NA	21	0	0	0	0
BSP80	NA	21	0	0	0	0
BSP80	NA	21	0	0	0	0
BSP80	NA	22	0	0	0	0
BSP80	NA	24	0	0	0	0
BSP80	NA	25	0	0	0	0
BSP80	NA	26	0	0	0	0
BSP80	NA	27	0	0	0	0
BSP80	NA	27	0	0	0	0
BSP80	NA	28	0	0	0	0
BSP80	NA	29	0	0	0	0
BSP80	NA	29	0	0	0	0
BSP80	NA	29	0	0	0	0
BSP80	NA	30	0	0	0	0
BSP80	NA	31	0	0	0	0
BSP80	NA	31	0	0	0	0
BSP80	NA	31	0	0	0	0
BSP80	NA	32	0	0	0	0
BSP80	NA	33	0	0	0	0
BSP80	NA	33	0	0	0	0
BSP80	NA	34	0	0	0	0
BSP80	NA	34	0	0	0	0
BSP80	NA	34	0	0	0	0
BSP80	NA	34	0	0	0	0
BSP80	NA	35	0	0	0	0
BSP80	NA	36	0	0	0	0
BSP80	NA	36	0	0	0	0
BSP80	NA	37	0	0	0	0
BSP80	NA	37	0	0	0	0
BSP80	NA	38	0	0	0	0
BSP80	NA	38	0	0	0	0
BSP80	NA	39	0	0	0	0
BSP80	NA	40	0	0	0	0
BSP80	NA	40	0	0	0	0
BSP80	NA	42	0	0	0	0
BSP80	NA	42	0	0	0	0
BSP80	NA	42	0	0	0	0
BSP80	NA	42	0	0	0	0
BSP80	NA	43	0	0	0	0
BSP80	NA	43	0	0	0	0
BSP80	NA	43	0	0	0	0
BSP80	NA	43	0	0	0	0
BSP80	NA	44	0	0	0	0
BSP80	NA	45	0	0	0	0
BSP80	NA	45	0	0	0	0
BSP80	NA	46	0	0	0	0
BSP80	NA	46	0	0	0	0
BSP80	NA	46	0	0	0	0
BSP80	NA	46	0	0	0	0
BSP80	NA	47	0	0	0	0
BSP80	NA	47	0	0	0	0
BSP80	NA	47	0	0	0	0
BSP80	NA	47	0	0	0	0
BSP80	NA	48	0	0	0	0
BSP80	NA	48	0	0	0	0
BSP80	NA	49	0	0	0	0
BSP80	NA	49	0	0	0	0
BSP80	NA	50	0	0	0	0
BSP80	NA	50	0	0	0	0
BSP80	NA	51	0	0	0	0
BSP80	NA	52	0	0	0	0
BSP80	NA	54	0	0	0	0
BSP80	NA	55	0	0	0	0
BSP80	NA	55	0	0	0	0
BSP80	NA	56	0	0	0	0
BSP80	NA	57	0	0	0	0
BSP80	NA	58	0	0	0	0
BSP80	NA	60	0	0	0	0
BSP80	NA	60	0	0	0	0
BSP80	NA	60	0	0	0	0
BSP80	NA	60	0	0	0	0
BSP80	NA	61	0	0	0	0
BSP80	NA	62	0	0	0	0
BSP80	NA	63	0	0	0	0
BSP80	NA	64	0	0	0	0
BSP80	NA	65	0	0	0	0
BSP80	NA	65	0	0	0	0
BSP80	NA	66	0	0	0	0
BSP80	NA	67	0	0	0	0
BSP80	NA	67	0	0	0	0
BSP80	NA	68	0	0	0	0
BSP80	NA	68	0	0	0	0
BSP80	NA	69	0	0	0	0
BSP80	NA	69	0	0	0	0
BSP80	NA	71	0	0	0	0
BSP80	NA	71	0	0	0	0
BSP80	NA	74	0	0	0	0
BSP80	NA	76	0	0	0	0
BSP80	NA	78	0	0	0	0
BSP80	NA	80	0	0	0	0
BSP80	NA	81	0	0	0	0
BSP80	NA	81	0	0	0	0
BSP80	NA	82	0	0	0	0
BSP80	NA	82	0	0	0	0
BSP80	NA	84	0	0	0	0
BSP80	NA	87	0	0	0	0
BSP80	NA	87	0	0	0	0
BSP80	NA	89	0	0	0	0
BSP80	NA	96	0	0	0	0
BSP80	NA	97	0	0	0	0
BSP82	NA	26	0	0	0	0
BSP82	NA	29	0	0	0	0
BSP82	NA	31	0	0	0	0
BSP82	NA	40	0	0	0	0
BSP82	NA	44	0	0	0	0
BSP82	NA	55	0	0	0	0
BSP82	NA	56	0	0	0	0
BSP82	NA	61	0	0	0	0
BSP82	NA	70	0	0	0	0
BSP82	NA	73	0	0	0	0
BSP84	NA	24	0	0	0	0
BSP84	NA	25	0	0	0	0
BSP84	NA	29	0	0	0	0
BSP84	NA	37	0	0	0	0
BSP84	NA	37	0	0	0	0
BSP84	NA	38	0	0	0	0
BSP84	NA	39	0	0	0	0
BSP84	NA	40	0	0	0	0
BSP84	NA	41	0	0	0	0
BSP84	NA	43	0	0	0	0
BSP84	NA	46	0	0	0	0
BSP84	NA	47	0	0	0	0
BSP84	NA	48	0	0	0	0
BSP84	NA	49	0	0	0	0
BSP84	NA	50	0	0	0	0
BSP84	NA	52	0	0	0	0
BSP84	NA	52	0	0	0	0
BSP84	NA	52	0	0	0	0
BSP84	NA	52	0	0	0	0
BSP84	NA	54	0	0	0	0
BSP84	NA	54	0	0	0	0
BSP84	NA	56	0	0	0	0
BSP84	NA	60	0	0	0	0
BSP84	NA	75	0	0	0	0
BSP84	NA	84	0	0	0	0
BSP85	NA	20	0	0	0	0
BSP85	NA	37	0	0	0	0
BSP85	NA	52	0	0	0	0
BSP85	NA	58	0	0	0	0
BSP85	NA	66	0	0	0	0
BSP85	NA	70	0	0	0	0
BSP85	NA	80	0	0	0	0
BSP86	NA	18	0	0	0	0
BSP86	NA	21	0	0	0	0
BSP86	NA	23	0	0	0	0
BSP86	NA	24	0	0	0	0
BSP86	NA	26	0	0	0	0
BSP86	NA	33	0	0	0	0
BSP86	NA	88	0	0	0	0
BSP88	NA	70	0	0	0	0
BSP89	NA	24	0	0	0	0
BSP89	NA	27	0	0	0	0
BSP89	NA	33	0	0	0	0
BSP89	NA	39	0	0	0	0
BSP92	NA	18	0	0	0	0
BSP92	NA	18	0	0	0	0
BSP92	NA	19	0	0	0	0
BSP92	NA	21	0	0	0	0
BSP92	NA	22	0	0	0	0
BSP92	NA	23	0	0	0	0
BSP92	NA	23	0	0	0	0
BSP92	NA	30	0	0	0	0
BSP92	NA	32	0	0	0	0
BSP92	NA	37	0	0	0	0
BSP92	NA	42	0	0	0	0
BSP92	NA	47	0	0	0	0
BSP92	NA	47	0	0	0	0
BSP92	NA	47	0	0	0	0
BSP92	NA	48	0	0	0	0
BSP92	NA	50	0	0	0	0
BSP92	NA	57	0	0	0	0
BSP92	NA	58	0	0	0	0
BSP92	NA	58	0	0	0	0
BSP92	NA	58	0	0	0	0
BSP92	NA	59	0	0	0	0
BSP92	NA	59	0	0	0	0
BSP92	NA	60	0	0	0	0
BSP92	NA	62	0	0	0	0
BSP92	NA	63	0	0	0	0
BSP92	NA	63	0	0	0	0
BSP92	NA	64	0	0	0	0
BSP92	NA	64	0	0	0	0
BSP92	NA	64	0	0	0	0
BSP92	NA	67	0	0	0	0
BSP92	NA	70	0	0	0	0
BSP92	NA	71	0	0	0	0
BSP92	NA	72	0	0	0	0
BSP92	NA	75	0	0	0	0
BSP92	NA	80	0	0	0	0
BSP92	NA	82	0	0	0	0
BSP92	NA	85	0	0	0	0
BSP92	NA	85	0	0	0	0
BSP92	NA	87	0	0	0	0
BSP92	NA	88	0	0	0	0
BSP92	NA	90	0	0	0	0
BSP92	NA	91	0	0	0	0
BSP92	NA	92	0	0	0	0
BSP92	NA	92	0	0	0	0
BSP92	NA	94	76	0	0	0
BSP92	NA	94	0	0	0	0
BSP92	NA	94	0	0	0	0
BSP92	NA	97	0	0	0	0
BSP92	NA	97	0	0	0	0
BSP92	NA	102	0	0	0	0
BSP92	NA	103	0	0	0	0
BSP92	NA	104	0	0	0	0
BSP92	NA	104	0	0	0	0
BSP92	NA	106	0	0	0	0
BSP92	NA	115	0	0	0	0
BSP92	NA	118	0	0	0	0
BSP92	NA	122	0	0	0	0
BSP93	NA	14	0	0	0	0
BSP94	NA	49	0	0	0	0
BSP98	NA	13	0	0	0	0
BSP98	NA	15	0	0	0	0
BSP98	NA	15	0	0	0	0
BSP98	NA	15	0	0	0	0
BSP98	NA	16	0	0	0	0
BSP98	NA	18	0	0	0	0
BSP98	NA	20	0	0	0	0
BSP98	NA	25	0	0	0	0
BSP98	NA	27	0	0	0	0
BSP98	NA	29	0	0	0	0
BSP98	NA	43	0	0	0	0
BSP98	NA	58	0	0	0	0
BSP98	NA	112	0	0	0	0
BSP99	NA	89	0	0	0	0
BSP100	Madhlong	10	0	0	0	0
BSP100	NA	14	0	0	0	0
BSP100	NA	19	0	0	0	0
BSP100	NA	19	0	0	0	0
BSP2	NA	10	0	0	0	0
BSP2	NA	13	0	0	0	0
BSP2	NA	15	0	0	0	0
BSP2	NA	17	0	0	0	0
BSP20	NA	92	0	0	0	0
BSP21	NA	90	24	0	0	0
BSP21	NA	110	97	68	0	0
BSP23	NA	202	0	0	0	0
BSP23	NA	231	0	0	0	0
BSP24	NA	290	0	0	0	0
BSP27	NA	25	0	0	0	0
BSP28	NA	12	0	0	0	0
BSP28	NA	229	0	0	0	0
BSP3	NA	13	0	0	0	0
BSP3	NA	60	0	0	0	0
BSP3	NA	110	0	0	0	0
BSP33	NA	85	0	0	0	0
BSP34	NA	14	0	0	0	0
BSP34	NA	37	0	0	0	0
BSP34	NA	57	0	0	0	0
BSP34	NA	72	0	0	0	0
BSP34	NA	122	0	0	0	0
BSP34	NA	123	0	0	0	0
BSP34	NA	123	0	0	0	0
BSP34	NA	137	0	0	0	0
BSP34	NA	137	0	0	0	0
BSP34	NA	143	0	0	0	0
BSP34	NA	162	0	0	0	0
BSP34	NA	166	0	0	0	0
BSP34	NA	185	0	0	0	0
BSP34	NA	192	0	0	0	0
BSP4	NA	22	0	0	0	0
BSP4	NA	67	0	0	0	0
BSP4	NA	71	0	0	0	0
BSP4	NA	72	0	0	0	0
BSP4	NA	80	0	0	0	0
BSP4	NA	83	0	0	0	0
BSP4	NA	83	0	0	0	0
BSP4	NA	93	0	0	0	0
BSP4	NA	95	0	0	0	0
BSP4	NA	100	0	0	0	0
BSP4	NA	101	0	0	0	0
BSP4	NA	105	0	0	0	0
BSP4	NA	116	0	0	0	0
BSP4	NA	130	0	0	0	0
BSP4	NA	137	0	0	0	0
BSP4	NA	150	114	0	0	0
BSP4	NA	187	0	0	0	0
BSP45	NA	10	0	0	0	0
BSP45	NA	10	0	0	0	0
BSP45	NA	10	0	0	0	0
BSP45	NA	10	0	0	0	0
BSP45	NA	10	0	0	0	0
BSP45	NA	11	0	0	0	0
BSP45	NA	11	0	0	0	0
BSP45	NA	11	0	0	0	0
BSP45	NA	13	0	0	0	0
BSP45	NA	13	0	0	0	0
BSP45	NA	13	0	0	0	0
BSP45	NA	14	0	0	0	0
BSP45	NA	15	0	0	0	0
BSP45	NA	17	0	0	0	0
BSP45	NA	18	0	0	0	0
BSP45	NA	18	0	0	0	0
BSP45	NA	19	0	0	0	0
BSP45	NA	19	0	0	0	0
BSP45	NA	20	0	0	0	0
BSP45	NA	20	0	0	0	0
BSP45	NA	20	0	0	0	0
BSP45	NA	21	0	0	0	0
BSP45	NA	23	0	0	0	0
BSP45	NA	23	0	0	0	0
BSP45	NA	24	0	0	0	0
BSP45	NA	25	0	0	0	0
BSP45	NA	25	0	0	0	0
BSP45	NA	26	0	0	0	0
BSP45	NA	27	0	0	0	0
BSP45	NA	27	0	0	0	0
BSP45	NA	28	0	0	0	0
BSP45	NA	28	0	0	0	0
BSP45	NA	29	0	0	0	0
BSP45	NA	29	0	0	0	0
BSP45	NA	30	0	0	0	0
BSP45	NA	30	0	0	0	0
BSP45	NA	32	0	0	0	0
BSP45	NA	32	0	0	0	0
BSP45	NA	33	0	0	0	0
BSP45	NA	34	0	0	0	0
BSP45	NA	35	0	0	0	0
BSP45	NA	37	0	0	0	0
BSP45	NA	38	0	0	0	0
BSP45	NA	38	0	0	0	0
BSP45	NA	38	0	0	0	0
BSP45	NA	49	0	0	0	0
BSP45	NA	50	0	0	0	0
BSP45	NA	50	0	0	0	0
BSP45	NA	52	0	0	0	0
BSP45	NA	55	0	0	0	0
BSP45	NA	58	0	0	0	0
BSP45	NA	59	0	0	0	0
BSP45	NA	64	0	0	0	0
BSP45	NA	66	0	0	0	0
BSP45	NA	72	0	0	0	0
BSP45	NA	73	0	0	0	0
BSP45	NA	73	0	0	0	0
BSP45	NA	78	0	0	0	0
BSP45	NA	83	0	0	0	0
BSP45	NA	83	0	0	0	0
BSP45	NA	97	83	67	0	0
BSP45	NA	110	0	0	0	0
BSP45	NA	121	0	0	0	0
BSP45	NA	155	0	0	0	0
BSP47	NA	14	12	0	0	0
BSP47	NA	15	13	13	0	0
BSP49	NA	19	0	0	0	0
BSP5	NA	12	0	0	0	0
BSP52	NA	59	0	0	0	0
BSP53	NA	20	0	0	0	0
BSP53	NA	30	0	0	0	0
BSP53	NA	35	0	0	0	0
BSP53	NA	38	0	0	0	0
BSP53	NA	44	0	0	0	0
BSP53	NA	59	0	0	0	0
BSP53	NA	90	0	0	0	0
BSP53	NA	135	0	0	0	0
BSP57	NA	11	0	0	0	0
BSP57	NA	15	0	0	0	0
BSP57	NA	15	0	0	0	0
BSP57	NA	15	0	0	0	0
BSP57	NA	15	0	0	0	0
BSP57	NA	15	0	0	0	0
BSP57	NA	15	0	0	0	0
BSP57	NA	15	0	0	0	0
BSP57	NA	15	0	0	0	0
BSP57	NA	16	0	0	0	0
BSP57	NA	16	0	0	0	0
BSP57	NA	17	0	0	0	0
BSP57	NA	18	0	0	0	0
BSP57	NA	20	0	0	0	0
BSP57	NA	20	0	0	0	0
BSP57	NA	20	0	0	0	0
BSP57	NA	20	0	0	0	0
BSP57	NA	25	0	0	0	0
BSP57	NA	25	0	0	0	0
BSP57	NA	25	0	0	0	0
BSP57	NA	32	0	0	0	0
BSP57	NA	33	0	0	0	0
BSP57	NA	38	0	0	0	0
BSP57	NA	44	0	0	0	0
BSP57	NA	45	0	0	0	0
BSP57	NA	50	0	0	0	0
BSP57	NA	66	0	0	0	0
BSP57	NA	95	0	0	0	0
BSP58	NA	22	0	0	0	0
BSP58	NA	74	0	0	0	0
BSP58	NA	85	0	0	0	0
BSP6	NA	15	13	0	0	0
BSP6	NA	38	0	0	0	0
BSP6	NA	49	30	0	0	0
BSP62	NA	16	0	0	0	0
BSP62	NA	19	0	0	0	0
BSP62	NA	20	0	0	0	0
BSP62	NA	22	0	0	0	0
BSP64	NA	45	0	0	0	0
BSP8	NA	56	0	0	0	0
BSP8	NA	78	0	0	0	0
BSP8	NA	78	0	0	0	0
BSP8	NA	81	0	0	0	0
BSP8	NA	82	0	0	0	0
BSP8	NA	87	0	0	0	0
BSP8	NA	95	0	0	0	0
BSP8	NA	95	0	0	0	0
BSP8	NA	96	0	0	0	0
BSP8	NA	100	0	0	0	0
BSP8	NA	102	0	0	0	0
BSP8	NA	102	0	0	0	0
BSP8	NA	110	0	0	0	0
BSP8	NA	112	0	0	0	0
BSP8	NA	115	0	0	0	0
BSP8	NA	120	0	0	0	0
BSP8	NA	122	0	0	0	0
BSP8	NA	124	0	0	0	0
BSP8	NA	131	0	0	0	0
BSP8	NA	138	0	0	0	0
BSP8	NA	141	0	0	0	0
BSP8	NA	145	0	0	0	0
BSP8	NA	229	0	0	0	0
BSP96	NA	146	0	0	0	0
BSP97	NA	139	0	0	0	0
BSP97	NA	176	0	0	0	0
BSP27	Madhneri	17	0	0	0	0
BSP27	NA	19	0	0	0	0
BSP27	NA	23	0	0	0	0
BSP27	NA	32	29	0	0	0
BSP27	NA	40	0	0	0	0
BSP27	NA	50	0	0	0	0
BSP27	NA	58	30	0	0	0
BSP27	NA	68	0	0	0	0
BSP27	NA	110	105	53	0	0
BSP27	NA	119	73	0	0	0
BSP27	NA	132	104	0	0	0
BSP28	NA	36	0	0	0	0
BSP28	NA	58	0	0	0	0
BSP6	NA	14	14	10	0	0
BSP6	NA	17	0	0	0	0
BSP6	NA	21	21	0	0	0
BSP6	NA	30	0	0	0	0
BSP6	NA	30	0	0	0	0
BSP6	NA	31	0	0	0	0
BSP6	NA	36	0	0	0	0
BSP6	NA	38	0	0	0	0
BSP6	NA	42	0	0	0	0
BSP6	NA	48	0	0	0	0
BSP6	NA	50	0	0	0	0
BSP6	NA	52	20	0	0	0
BSP6	NA	56	0	0	0	0
BSP6	NA	58	0	0	0	0
BSP72	NA	21	0	0	0	0
BSP72	NA	45	0	0	0	0
BSP72	NA	48	0	0	0	0
BSP79	NA	11	0	0	0	0
BSP79	NA	22	0	0	0	0
BSP79	NA	27	0	0	0	0
BSP79	NA	54	51	34	27	0
BSP84	NA	19	0	0	0	0
BSP84	NA	30	0	0	0	0
BSP84	NA	40	0	0	0	0
BSP84	NA	42	0	0	0	0
BSP84	NA	58	0	0	0	0
BSP84	NA	88	32	16	0	0
BSP84	NA	105	0	0	0	0
BSP98	NA	23	0	0	0	0
BSP98	NA	50	0	0	0	0
BSP98	NA	61	49	45	0	0
BSP11	Maesindi	14	0	0	0	0
BSP11	NA	14	0	0	0	0
BSP6	NA	17	0	0	0	0
BSP6	NA	18	0	0	0	0
BSP6	NA	23	0	0	0	0
BSP6	NA	25	0	0	0	0
BSP6	NA	26	0	0	0	0
BSP6	NA	30	14	0	0	0
BSP67	NA	15	0	0	0	0
BSP67	NA	15	0	0	0	0
BSP67	NA	17	0	0	0	0
BSP67	NA	17	0	0	0	0
BSP67	NA	19	0	0	0	0
BSP67	NA	19	0	0	0	0
BSP67	NA	22	0	0	0	0
BSP67	NA	25	0	0	0	0
BSP67	NA	25	0	0	0	0
BSP67	NA	25	0	0	0	0
BSP68	NA	15	0	0	0	0
BSP73	NA	13	0	0	0	0
BSP10	Mallphil	77	0	0	0	0
BSP101	NA	25	0	0	0	0
BSP102	NA	10	0	0	0	0
BSP102	NA	11	0	0	0	0
BSP102	NA	13	0	0	0	0
BSP102	NA	13	0	0	0	0
BSP102	NA	13	0	0	0	0
BSP102	NA	17	0	0	0	0
BSP102	NA	18	0	0	0	0
BSP102	NA	20	0	0	0	0
BSP102	NA	20	0	0	0	0
BSP102	NA	22	0	0	0	0
BSP102	NA	23	0	0	0	0
BSP102	NA	30	0	0	0	0
BSP102	NA	30	0	0	0	0
BSP102	NA	45	0	0	0	0
BSP102	NA	61	0	0	0	0
BSP102	NA	68	0	0	0	0
BSP102	NA	80	0	0	0	0
BSP102	NA	85	0	0	0	0
BSP102	NA	94	0	0	0	0
BSP102	NA	185	0	0	0	0
BSP104	NA	12	0	0	0	0
BSP104	NA	26	0	0	0	0
BSP104	NA	47	0	0	0	0
BSP104	NA	75	0	0	0	0
BSP16	NA	13	0	0	0	0
BSP16	NA	13	0	0	0	0
BSP16	NA	14	0	0	0	0
BSP17	NA	14	0	0	0	0
BSP18	NA	12	0	0	0	0
BSP18	NA	13	0	0	0	0
BSP18	NA	19	0	0	0	0
BSP18	NA	36	0	0	0	0
BSP18	NA	38	0	0	0	0
BSP18	NA	49	0	0	0	0
BSP18	NA	56	26	0	0	0
BSP18	NA	80	35	0	0	0
BSP22	NA	10	0	0	0	0
BSP23	NA	19	0	0	0	0
BSP26	NA	86	0	0	0	0
BSP27	NA	11	0	0	0	0
BSP27	NA	14	0	0	0	0
BSP27	NA	23	0	0	0	0
BSP27	NA	24	0	0	0	0
BSP29	NA	22	0	0	0	0
BSP29	NA	31	0	0	0	0
BSP29	NA	32	0	0	0	0
BSP29	NA	60	0	0	0	0
BSP29	NA	76	0	0	0	0
BSP30	NA	21	0	0	0	0
BSP31	NA	56	0	0	0	0
BSP34	NA	70	0	0	0	0
BSP36	NA	23	0	0	0	0
BSP36	NA	38	0	0	0	0
BSP37	NA	11	0	0	0	0
BSP37	NA	12	0	0	0	0
BSP37	NA	12	0	0	0	0
BSP37	NA	13	0	0	0	0
BSP37	NA	14	0	0	0	0
BSP37	NA	14	0	0	0	0
BSP37	NA	15	0	0	0	0
BSP37	NA	16	0	0	0	0
BSP37	NA	45	0	0	0	0
BSP43	NA	13	0	0	0	0
BSP43	NA	18	0	0	0	0
BSP47	NA	12	0	0	0	0
BSP47	NA	19	0	0	0	0
BSP47	NA	21	15	0	0	0
BSP47	NA	23	22	0	0	0
BSP48	NA	83	0	0	0	0
BSP55	NA	13	0	0	0	0
BSP55	NA	175	0	0	0	0
BSP59	NA	25	0	0	0	0
BSP59	NA	30	0	0	0	0
BSP59	NA	31	0	0	0	0
BSP59	NA	33	0	0	0	0
BSP59	NA	35	0	0	0	0
BSP59	NA	65	0	0	0	0
BSP59	NA	68	0	0	0	0
BSP59	NA	70	0	0	0	0
BSP59	NA	87	0	0	0	0
BSP59	NA	155	0	0	0	0
BSP6	NA	24	0	0	0	0
BSP65	NA	25	0	0	0	0
BSP67	NA	12	0	0	0	0
BSP67	NA	15	0	0	0	0
BSP67	NA	18	0	0	0	0
BSP67	NA	20	0	0	0	0
BSP67	NA	23	0	0	0	0
BSP67	NA	76	0	0	0	0
BSP69	NA	31	0	0	0	0
BSP69	NA	44	0	0	0	0
BSP69	NA	68	63	44	0	0
BSP70	NA	28	0	0	0	0
BSP70	NA	50	0	0	0	0
BSP71	NA	102	0	0	0	0
BSP72	NA	25	0	0	0	0
BSP76	NA	22	0	0	0	0
BSP76	NA	53	0	0	0	0
BSP80	NA	13	0	0	0	0
BSP80	NA	15	0	0	0	0
BSP80	NA	20	0	0	0	0
BSP80	NA	22	0	0	0	0
BSP80	NA	94	0	0	0	0
BSP82	NA	93	0	0	0	0
BSP84	NA	15	0	0	0	0
BSP84	NA	16	0	0	0	0
BSP84	NA	17	0	0	0	0
BSP84	NA	18	0	0	0	0
BSP84	NA	42	0	0	0	0
BSP84	NA	53	0	0	0	0
BSP84	NA	62	0	0	0	0
BSP84	NA	64	0	0	0	0
BSP84	NA	71	0	0	0	0
BSP84	NA	83	0	0	0	0
BSP86	NA	47	0	0	0	0
BSP86	NA	81	0	0	0	0
BSP87	NA	20	0	0	0	0
BSP88	NA	30	0	0	0	0
BSP92	NA	21	0	0	0	0
BSP92	NA	40	0	0	0	0
BSP92	NA	61	0	0	0	0
BSP92	NA	69	0	0	0	0
BSP92	NA	84	0	0	0	0
BSP94	NA	32	0	0	0	0
BSP94	NA	36	0	0	0	0
BSP94	NA	80	0	0	0	0
BSP94	NA	82	0	0	0	0
BSP98	NA	76	0	0	0	0
BSP99	NA	20	0	0	0	0
BSP99	NA	26	0	0	0	0
BSP99	NA	30	0	0	0	0
BSP99	NA	34	0	0	0	0
BSP99	NA	34	0	0	0	0
BSP104	Mallsten	13	0	0	0	0
BSP94	NA	14	0	0	0	0
BSP94	NA	16	0	0	0	0
BSP94	NA	16	0	0	0	0
BSP94	NA	17	0	0	0	0
BSP94	NA	18	0	0	0	0
BSP94	NA	18	0	0	0	0
BSP94	NA	19	0	0	0	0
BSP94	NA	20	0	0	0	0
BSP94	NA	20	0	0	0	0
BSP94	NA	20	0	0	0	0
BSP94	NA	20	0	0	0	0
BSP94	NA	21	0	0	0	0
BSP94	NA	21	0	0	0	0
BSP94	NA	21	0	0	0	0
BSP94	NA	21	0	0	0	0
BSP94	NA	21	0	0	0	0
BSP94	NA	21	0	0	0	0
BSP94	NA	22	0	0	0	0
BSP94	NA	23	0	0	0	0
BSP10	Mammsuri	30	0	0	0	0
BSP16	NA	14	0	0	0	0
BSP82	NA	15	0	0	0	0
BSP82	NA	23	0	0	0	0
BSP82	NA	25	0	0	0	0
BSP93	NA	88	0	0	0	0
BSP1	Mangindi	24	22	0	0	0
BSP10	NA	65	53	0	0	0
BSP102	NA	60	0	0	0	0
BSP102	NA	215	0	0	0	0
BSP104	NA	11	0	0	0	0
BSP104	NA	11	0	0	0	0
BSP104	NA	12	0	0	0	0
BSP104	NA	13	0	0	0	0
BSP104	NA	20	0	0	0	0
BSP104	NA	20	0	0	0	0
BSP104	NA	26	0	0	0	0
BSP104	NA	31	0	0	0	0
BSP104	NA	38	0	0	0	0
BSP104	NA	46	0	0	0	0
BSP104	NA	50	0	0	0	0
BSP104	NA	54	0	0	0	0
BSP104	NA	63	0	0	0	0
BSP104	NA	64	0	0	0	0
BSP104	NA	70	0	0	0	0
BSP104	NA	95	0	0	0	0
BSP104	NA	102	0	0	0	0
BSP104	NA	175	0	0	0	0
BSP104	NA	200	0	0	0	0
BSP11	NA	11	0	0	0	0
BSP11	NA	14	0	0	0	0
BSP11	NA	18	0	0	0	0
BSP11	NA	18	0	0	0	0
BSP11	NA	23	0	0	0	0
BSP12	NA	16	0	0	0	0
BSP12	NA	24	0	0	0	0
BSP12	NA	26	0	0	0	0
BSP12	NA	86	0	0	0	0
BSP12	NA	93	0	0	0	0
BSP12	NA	155	0	0	0	0
BSP15	NA	69	0	0	0	0
BSP17	NA	132	0	0	0	0
BSP18	NA	13	0	0	0	0
BSP18	NA	162	0	0	0	0
BSP26	NA	44	0	0	0	0
BSP26	NA	66	0	0	0	0
BSP26	NA	128	0	0	0	0
BSP27	NA	51	0	0	0	0
BSP27	NA	62	0	0	0	0
BSP27	NA	78	0	0	0	0
BSP27	NA	305	0	0	0	0
BSP28	NA	57	0	0	0	0
BSP28	NA	132	0	0	0	0
BSP28	NA	229	0	0	0	0
BSP29	NA	14	0	0	0	0
BSP29	NA	33	0	0	0	0
BSP29	NA	64	0	0	0	0
BSP29	NA	66	0	0	0	0
BSP29	NA	99	0	0	0	0
BSP29	NA	102	0	0	0	0
BSP29	NA	107	0	0	0	0
BSP29	NA	116	0	0	0	0
BSP29	NA	117	0	0	0	0
BSP29	NA	117	0	0	0	0
BSP29	NA	126	0	0	0	0
BSP29	NA	129	0	0	0	0
BSP29	NA	165	0	0	0	0
BSP30	NA	22	0	0	0	0
BSP30	NA	27	0	0	0	0
BSP30	NA	33	0	0	0	0
BSP30	NA	43	0	0	0	0
BSP30	NA	48	0	0	0	0
BSP30	NA	53	0	0	0	0
BSP30	NA	55	0	0	0	0
BSP30	NA	55	0	0	0	0
BSP30	NA	58	0	0	0	0
BSP30	NA	61	0	0	0	0
BSP30	NA	67	0	0	0	0
BSP30	NA	75	0	0	0	0
BSP30	NA	90	0	0	0	0
BSP30	NA	92	0	0	0	0
BSP30	NA	138	0	0	0	0
BSP30	NA	144	0	0	0	0
BSP30	NA	182	0	0	0	0
BSP31	NA	14	0	0	0	0
BSP31	NA	17	15	0	0	0
BSP31	NA	19	0	0	0	0
BSP31	NA	39	0	0	0	0
BSP31	NA	56	0	0	0	0
BSP31	NA	66	0	0	0	0
BSP33	NA	310	0	0	0	0
BSP35	NA	16	0	0	0	0
BSP35	NA	207	0	0	0	0
BSP35	NA	269	0	0	0	0
BSP36	NA	23	0	0	0	0
BSP36	NA	57	0	0	0	0
BSP36	NA	130	0	0	0	0
BSP36	NA	171	0	0	0	0
BSP36	NA	173	0	0	0	0
BSP36	NA	195	0	0	0	0
BSP36	NA	231	0	0	0	0
BSP37	NA	11	0	0	0	0
BSP37	NA	12	0	0	0	0
BSP37	NA	12	0	0	0	0
BSP37	NA	22	0	0	0	0
BSP37	NA	28	0	0	0	0
BSP37	NA	31	0	0	0	0
BSP37	NA	41	0	0	0	0
BSP37	NA	50	0	0	0	0
BSP37	NA	61	0	0	0	0
BSP37	NA	65	0	0	0	0
BSP37	NA	76	0	0	0	0
BSP37	NA	78	0	0	0	0
BSP37	NA	107	0	0	0	0
BSP37	NA	137	0	0	0	0
BSP37	NA	150	0	0	0	0
BSP42	NA	50	0	0	0	0
BSP42	NA	70	0	0	0	0
BSP42	NA	94	0	0	0	0
BSP42	NA	100	0	0	0	0
BSP42	NA	104	0	0	0	0
BSP42	NA	104	0	0	0	0
BSP42	NA	106	0	0	0	0
BSP42	NA	110	0	0	0	0
BSP42	NA	110	0	0	0	0
BSP42	NA	128	0	0	0	0
BSP42	NA	175	0	0	0	0
BSP42	NA	185	0	0	0	0
BSP42	NA	200	0	0	0	0
