RecordID,RodentSurveyID,RodentSpeciesID,Weight,Recapture
14917,517,117,163,0
14918,517,110,16,0
14919,517,110,19,0
14920,517,112,13,0
14921,517,110,20,1
14922,517,110,18,0
14923,517,110,21,1
14924,517,112,10,0
14925,517,120,14,1
14926,517,117,142,1
14927,517,117,132,0
14928,517,112,11,1
14929,517,117,130,0
14930,517,112,13,1
14931,517,110,18,0
14932,517,110,26,1
14933,517,112,11,0
14934,517,110,24,0
14935,517,117,177,0
14936,517,110,22,0
14937,517,110,25,0
14938,517,117,155,0
14939,517,117,115,0
14940,517,112,10,0
14941,517,110,24,0
14942,517,112,13,0
14943,517,112,11,0
14944,517,112,13,0
14945,517,117,85,0
14946,517,117,140,0
14947,517,112,11,0
14948,518,115,45,1
14949,518,115,45,1
14950,518,115,42,1
14951,518,115,36,0
14952,518,115,33,0
14953,518,115,25,0
14954,518,119,12,1
14955,518,115,43,0
14956,518,112,12,0
14957,518,119,13,1
14958,518,115,42,1
14959,518,119,11,0
14960,518,119,13,0
14961,518,119,16,0
14962,518,115,43,0
14963,518,119,16,0
14964,518,119,11,0
14965,518,119,9,0
14966,518,115,41,0
14967,518,119,14,0
14968,518,115,46,0
14969,518,119,14,0
14970,518,112,17,0
14971,518,112,20,0
14972,518,112,19,0
14973,518,119,15,0
14974,518,119,12,0
14975,518,119,8,0
14976,518,115,44,0
14977,518,119,13,0
14978,518,119,11,0
14979,518,112,18,0
14980,519,119,16,0
14981,519,115,40,0
14982,519,116,108,0
14983,519,115,30,0
14984,519,112,13,0
14985,519,115,40,0
14986,519,115,47,0
14987,519,115,43,1
14988,519,119,14,1
14989,519,112,8,0
14990,519,119,13,0
14991,519,119,10,0
14992,519,115,36,0
14993,519,119,15,0
14994,519,115,35,0
14995,519,119,13,0
14996,519,115,46,0
14997,519,115,40,0
14998,519,115,37,0
14999,519,119,8,0
15000,519,119,11,0
15001,519,119,12,0
15002,519,115,37,0
15003,519,119,11,0
15004,519,115,34,0
15005,519,112,17,0
15006,519,119,11,0
15007,519,115,38,0
15008,519,119,10,0
15009,519,116,126,0
15010,519,116,108,0
15011,519,115,44,0
15012,519,115,35,0
15013,519,119,13,0
15014,519,112,15,0
15015,519,112,17,0
15016,520,112,14,1
15017,520,112,14,1
15018,520,112,16,0
15019,520,119,10,0
15020,520,112,14,1
15021,520,112,10,0
15022,520,112,15,1
15023,520,112,18,0
15024,520,112,16,1
15025,520,112,13,0
15026,520,112,15,1
15027,520,112,18,1
15028,520,112,18,1
15029,520,112,13,0
15030,520,112,14,1
15031,520,112,17,1
15032,520,112,14,0
15033,520,112,17,0
15034,520,112,13,0
15035,520,112,16,0
15036,520,112,13,1
15037,520,112,17,1
15038,520,112,16,0
15039,520,112,15,1
15040,520,112,15,0
15041,520,112,17,0
15042,520,112,19,0
15043,520,112,17,0
15044,520,112,14,0
15045,520,112,14,0
15046,520,112,15,0
15047,520,112,19,0
15048,520,112,20,0
15049,520,112,17,0
15050,520,112,17,0
15051,520,112,16,0
15052,520,112,15,0
15053,520,112,13,0
15054,520,112,13,0
15055,520,112,13,0
15056,520,112,16,0
15057,521,112,19,1
15058,521,119,9,0
15059,521,115,46,0
15060,521,112,14,1
15061,521,112,13,0
15062,521,112,17,1
15063,521,110,29,1
15064,521,112,15,0
15065,521,112,15,0
15066,521,112,14,1
15067,521,112,16,0
15068,521,117,185,0
15069,521,112,15,0
15070,521,112,16,0
15071,521,112,12,0
15072,521,112,14,0
15073,521,119,13,0
15074,521,112,12,0
15075,521,112,15,1
15076,521,117,140,0
15077,521,112,17,0
15078,521,112,15,0
15079,521,112,15,0
15080,521,112,20,1
15081,521,112,16,0
15082,521,112,18,0
15083,521,112,13,0
15084,521,112,18,0
15085,521,112,15,0
15086,521,112,15,0
15087,521,112,14,0
15088,521,112,16,0
15089,521,112,16,0
15090,521,112,18,0
15091,521,112,21,0
15092,521,112,16,0
15093,521,110,23,0
15094,521,112,14,0
15095,521,112,14,0
15096,521,112,20,0
15097,521,112,16,0
15098,521,112,16,0
15099,521,112,18,0
15100,521,112,10,0
15101,521,117,184,0
15102,521,117,103,0
15103,521,112,16,0
15104,521,112,15,0
15105,510,112,9,0
15106,522,112,16,1
15107,522,112,9,0
15108,522,119,13,0
15109,522,117,95,0
15110,522,112,19,1
15111,522,112,14,1
15112,522,112,11,0
15113,522,112,14,0
15114,522,119,11,0
15115,522,112,19,1
15116,522,119,8,0
15117,522,112,14,1
15118,522,119,13,0
15119,522,112,17,1
15120,522,112,14,0
15121,522,115,30,1
15122,522,112,13,1
15123,522,112,25,1
15124,522,112,17,1
15125,522,112,17,0
15126,522,112,13,1
15127,522,112,16,1
15128,522,112,13,0
15129,522,112,18,1
15130,522,112,14,1
15131,522,112,14,0
15132,522,112,14,0
15133,522,112,11,0
15134,522,119,14,0
15135,522,119,9,0
15136,522,115,25,0
15137,522,112,13,0
15138,522,112,18,0
15139,522,112,16,0
15140,522,112,13,0
15141,522,115,41,0
15142,522,119,11,0
15143,522,112,17,0
15144,522,112,13,0
15145,522,112,15,0
15146,522,119,10,0
15147,522,112,15,0
15148,522,112,18,0
15149,522,119,10,0
15150,522,119,10,0
15151,522,112,15,0
15152,522,112,16,0
15153,522,112,11,0
15154,522,112,19,0
15155,522,119,10,0
15156,522,112,18,0
15157,511,112,20,0
15158,523,112,15,1
15159,523,119,9,0
15160,523,112,13,1
15161,523,112,9,1
15162,523,112,16,0
15163,523,112,12,0
15164,523,112,8,0
15165,523,112,18,1
15166,523,112,17,0
15167,523,112,13,1
15168,523,112,14,1
15169,523,112,15,0
15170,523,112,16,0
15171,523,112,18,1
15172,523,115,34,0
15173,523,112,14,0
15174,523,112,19,0
15175,523,112,12,1
15176,523,112,17,0
15177,523,112,14,0
15178,523,112,17,0
15179,523,112,16,0
15180,523,112,19,1
15181,523,115,41,0
15182,523,112,17,0
15183,523,112,15,1
15184,523,112,14,0
15185,523,112,10,1
15186,523,119,11,1
15187,523,115,21,0
15188,523,112,15,0
15189,523,112,13,1
15190,523,112,14,1
15191,523,115,31,1
15192,523,112,15,0
15193,523,117,106,1
15194,523,112,16,1
15195,523,112,20,1
15196,523,112,13,0
15197,523,112,12,0
15198,523,112,13,0
15199,523,119,10,0
15200,523,112,23,0
15201,523,112,11,0
15202,523,112,16,0
15203,523,115,31,0
15204,523,119,11,0
15205,523,112,19,0
15206,523,112,11,0
15207,523,112,12,0
15208,523,112,16,0
15209,523,112,14,0
15210,523,112,12,0
15211,523,112,16,0
15212,523,117,159,0
15213,523,119,9,0
15214,523,112,13,0
15215,523,112,13,0
15216,523,119,9,0
15217,523,112,16,0
15218,523,112,14,0
15219,523,112,13,0
15220,523,112,13,0
15221,524,112,18,1
15222,524,110,26,0
15223,524,110,25,0
15224,524,115,40,0
15225,524,119,10,0
15226,524,115,33,0
15227,524,112,12,1
15228,524,110,29,1
15229,524,115,41,1
15230,524,110,25,1
15231,524,115,31,1
15232,524,112,16,1
15233,524,112,11,0
15234,524,110,20,1
15235,524,110,24,1
15236,524,115,30,1
15237,524,110,23,0
15238,524,115,35,0
15239,524,110,23,0
15240,524,110,31,1
15241,524,115,29,0
15242,524,110,16,1
15243,524,110,23,0
15244,524,117,90,0
15245,524,119,9,0
15246,524,117,80,1
15247,524,110,27,1
15248,524,110,26,1
15249,524,111,12,0
15250,524,115,36,0
15251,524,110,21,0
15252,524,110,22,1
15253,524,110,29,1
15254,524,115,38,0
15255,524,119,11,0
15256,524,110,19,0
15257,524,110,33,0
15258,524,110,26,0
15259,524,110,25,0
15260,524,110,25,0
15261,524,110,20,0
15262,524,117,125,0
15263,524,117,97,0
15264,524,110,26,0
15265,524,110,20,0
15266,524,110,23,0
15267,524,117,83,0
15268,525,117,124,1
15269,525,110,22,1
15270,525,110,26,1
15271,525,110,24,1
15272,525,115,41,1
15273,525,110,29,1
15274,525,119,11,1
15275,525,119,13,1
15276,525,115,37,0
15277,525,110,21,1
15278,525,111,12,0
15279,525,111,12,0
15280,525,117,128,1
15281,525,110,24,1
15282,525,115,33,1
15283,525,110,27,1
15284,525,110,20,1
15285,525,111,11,1
15286,525,112,12,0
15287,525,112,13,0
15288,525,111,12,0
15289,525,112,12,1
15290,525,117,131,0
15291,525,111,13,0
15292,525,110,18,1
15293,525,115,29,1
15294,525,111,10,1
15295,525,115,39,1
15296,525,110,29,0
15297,525,110,27,0
15298,525,110,24,0
15299,525,110,24,0
15300,525,112,10,0
15301,525,119,12,0
15302,525,110,18,0
15303,525,117,89,0
15304,525,110,19,0
15305,525,112,12,0
15306,525,120,11,0
15307,525,110,28,0
15308,525,117,88,0
15309,525,111,11,0
15310,525,110,24,0
15311,525,112,10,0
15312,526,110,31,0
15313,526,110,31,0
15314,526,110,24,0
15315,526,117,105,0
15316,526,117,77,0
15317,526,112,12,0
15318,526,110,31,0
15319,526,117,113,0
15320,526,117,105,0
15321,526,117,95,1
15322,526,110,28,1
15323,526,110,23,0
15324,526,117,195,1
15325,526,110,25,0
15326,526,110,28,0
15327,526,110,23,1
15328,526,117,124,1
15329,526,111,10,0
15330,526,117,123,1
15331,526,111,14,0
15332,526,117,112,1
15333,526,110,21,1
15334,526,117,190,1
15335,526,117,117,1
15336,526,110,34,1
15337,526,110,24,0
15338,526,111,14,0
15339,526,110,25,0
15340,526,112,11,0
15341,526,112,13,0
15342,526,111,11,0
15343,526,112,11,0
15344,526,111,13,0
15345,526,110,31,0
15346,526,111,11,0
15347,526,111,13,0
15348,526,111,12,0
15349,526,111,13,0
15350,526,117,175,1
15351,526,111,13,0
15352,526,111,14,0
15353,526,110,31,0
15354,526,111,11,0
15355,526,110,29,0
15356,526,117,130,0
15357,526,110,24,0
15358,526,110,27,0
15359,526,117,174,0
15360,526,120,15,0
15361,526,111,11,0
15362,526,117,161,0
15363,526,110,26,0
15364,526,117,117,0
15365,526,110,29,0
15366,526,111,11,0
15367,526,111,13,0
15368,526,111,14,0
15369,526,110,27,0
15370,526,110,28,0
15371,526,111,13,0
15372,526,110,28,0
15373,526,120,19,0
15374,526,111,12,0
15375,526,110,22,0
15376,526,111,13,0
15377,526,110,27,0
15378,526,111,13,0
15379,526,111,15,0
15380,527,111,12,0
15381,527,115,38,1
15382,527,115,31,1
15383,527,111,12,0
15384,527,111,12,1
15385,527,115,33,0
15386,527,119,11,0
15387,527,115,37,1
15388,527,115,35,0
15389,527,111,11,1
15390,527,115,38,0
15391,527,119,12,0
15392,527,119,11,1
15393,527,115,33,0
15394,527,115,33,1
15395,527,119,14,0
15396,527,115,40,0
15397,527,115,35,0
15398,527,115,37,1
15399,527,115,39,1
15400,527,115,35,0
15401,527,115,39,1
15402,527,112,12,0
15403,527,115,43,0
15404,527,119,10,0
15405,527,115,46,0
15406,527,119,11,1
15407,527,119,10,0
15408,527,115,35,1
15409,527,115,37,0
15410,527,115,37,0
15411,527,115,39,0
15412,527,119,11,0
15413,527,119,11,0
15414,527,115,29,0
15415,527,115,34,0
15416,527,115,32,0
15417,527,112,13,0
15418,527,115,36,0
15419,527,115,38,0
15420,528,115,26,1
15421,528,115,38,0
15422,528,117,93,1
15423,528,115,38,0
15424,528,115,40,1
15425,528,115,30,0
15426,528,115,32,0
15427,528,115,27,1
15428,528,115,42,0
15429,528,119,12,0
15430,528,115,38,0
15431,528,115,34,0
15432,528,112,16,1
15433,528,119,10,0
15434,528,115,34,0
15435,528,115,43,0
15436,528,119,13,1
15437,528,110,24,0
15438,528,115,38,0
15439,528,119,11,0
15440,528,115,45,1
15441,528,115,30,0
15442,528,119,13,0
15443,528,115,39,0
15444,528,115,41,0
15445,528,115,36,0
15446,528,115,51,0
15447,528,119,11,0
15448,528,115,37,0
15449,528,119,10,0
15450,528,115,36,0
15451,528,115,40,0
15452,528,119,11,0
15453,528,119,12,0
15454,528,119,10,0
15455,528,119,13,0
15456,528,119,16,0
15457,528,115,32,0
15458,528,119,14,0
15459,528,115,35,0
15460,528,119,12,0
15461,528,112,16,0
15462,528,119,11,0
15463,528,119,9,0
15464,528,115,35,0
15465,529,115,35,1
15466,529,115,39,1
15467,529,115,35,1
15468,529,119,8,1
15469,529,119,12,1
15470,529,115,39,1
15471,529,119,10,0
15472,529,119,10,1
15473,529,115,38,1
15474,529,119,10,0
15475,529,115,39,1
15476,529,119,12,1
15477,529,115,33,1
15478,529,119,12,0
15479,529,112,17,0
15480,529,115,38,0
15481,529,115,36,0
15482,529,119,10,0
15483,529,115,39,0
15484,529,115,34,1
15485,529,119,11,0
15486,529,115,38,0
15487,529,119,10,0
15488,529,115,43,0
15489,529,119,12,0
15490,529,119,12,0
15491,529,115,37,0
15492,529,119,9,0
15493,529,115,34,0
15494,529,119,10,0
15495,529,115,36,0
15496,530,115,43,1
15497,530,119,10,1
15498,530,119,12,1
15499,530,119,10,0
15500,530,119,10,0
15501,530,115,37,1
15502,530,119,11,1
15503,530,119,11,0
15504,530,119,10,0
15505,530,119,13,1
15506,530,115,30,1
15507,530,115,34,0
15508,530,115,38,0
15509,530,119,11,1
15510,530,115,35,1
15511,530,115,35,1
15512,530,115,41,1
15513,530,115,36,0
15514,530,119,11,0
15515,530,115,44,1
15516,530,119,11,0
15517,530,115,35,0
15518,530,119,9,0
15519,530,115,43,1
15520,530,119,9,0
15521,530,115,39,1
15522,530,119,11,0
15523,530,115,40,1
15524,530,119,13,1
15525,530,119,14,0
15526,530,115,33,1
15527,530,115,37,0
15528,530,119,14,0
15529,530,115,24,0
15530,530,115,34,0
15531,530,119,10,0
15532,530,115,38,0
15533,532,112,19,0
15534,532,112,12,0
15535,532,119,10,1
15536,532,112,10,0
15537,532,119,10,1
15538,532,112,11,1
15539,532,117,132,1
15540,532,112,10,0
15541,532,117,145,1
15542,532,112,14,0
15543,532,115,41,0
15544,532,112,10,0
15545,532,112,11,0
15546,532,112,19,1
15547,532,119,9,0
15548,532,119,12,1
15549,532,115,35,0
15550,532,112,18,1
15551,532,112,8,0
15552,532,115,28,1
15553,532,117,112,0
15554,532,119,11,0
15555,532,115,40,0
15556,532,119,7,0
15557,532,112,9,0
15558,532,119,10,0
15559,532,119,9,0
15560,532,115,37,0
15561,532,112,15,0
15562,532,119,12,0
15563,532,112,16,0
15564,532,112,8,0
15565,532,112,16,0
15566,532,117,160,0
15567,532,112,14,0
15568,532,112,17,0
15569,532,112,9,0
15570,532,115,37,0
15571,533,112,19,0
15572,533,115,26,0
15573,533,119,6,0
15574,533,119,10,0
15575,533,119,9,0
15576,533,112,11,0
15577,533,119,10,0
15578,533,112,9,0
15579,533,117,155,0
15580,533,119,11,1
15581,533,112,11,0
15582,533,112,19,1
15583,533,112,19,1
15584,533,112,13,1
15585,533,112,19,0
15586,533,112,14,1
15587,533,112,14,0
15588,533,119,14,1
15589,533,115,25,1
15590,533,115,29,1
15591,533,115,27,0
15592,533,112,16,0
15593,533,112,10,1
15594,533,112,13,1
15595,533,119,8,0
15596,533,112,15,1
15597,533,115,42,0
15598,533,115,43,0
15599,533,115,41,1
15600,533,115,27,1
15601,533,119,10,0
15602,533,112,12,0
15603,533,112,9,0
15604,533,112,17,0
15605,533,112,11,0
15606,533,112,9,0
15607,533,112,16,0
15608,533,112,11,0
15609,533,117,130,0
15610,533,112,10,0
15611,533,119,9,0
15612,533,112,16,0
15613,533,112,11,0
15614,533,112,14,0
15615,533,117,149,0
15616,533,119,14,0
15617,534,115,48,1
15618,534,112,20,0
15619,534,112,17,1
15620,534,112,13,1
15621,534,115,42,1
15622,534,115,46,0
15623,534,112,17,1
15624,534,112,14,0
15625,534,115,36,1
15626,534,115,44,0
15627,534,112,17,0
15628,534,119,11,0
15629,534,112,20,0
15630,534,115,31,0
15631,534,119,11,0
15632,534,115,30,0
15633,534,115,35,0
15634,535,115,38,1
15635,535,115,45,0
15636,535,115,26,1
15637,535,115,34,1
15638,535,115,44,1
15639,535,115,40,1
15640,535,115,44,1
15641,535,115,38,1
15642,535,115,39,0
15643,535,112,20,1
15644,535,115,27,1
15645,535,115,39,0
15646,535,115,32,1
15647,535,115,34,0
15648,535,115,32,1
15649,535,112,15,1
15650,535,115,25,0
15651,535,112,13,0
15652,535,119,14,0
15653,535,115,42,0
15654,535,115,33,0
15655,535,115,33,0
15656,535,115,34,0
15657,535,115,32,0
15658,536,119,10,0
15659,536,112,10,1
15660,536,112,17,1
15661,536,115,42,1
15662,536,112,10,1
15663,536,115,41,1
15664,536,112,20,0
15665,536,112,17,0
15666,536,119,12,0
15667,536,119,10,0
15668,536,119,12,1
15669,536,115,34,0
15670,536,112,15,1
15671,536,112,14,1
15672,536,112,18,1
15673,536,112,13,1
15674,536,119,12,0
15675,536,112,16,0
15676,536,112,16,1
15677,536,112,19,0
15678,536,112,11,0
15679,536,112,21,1
15680,536,115,42,0
15681,536,112,15,1
15682,536,117,111,1
15683,536,112,20,0
15684,536,115,29,0
15685,536,115,34,0
15686,536,112,12,0
15687,536,119,10,0
15688,536,115,42,0
15689,536,112,15,0
15690,536,115,32,0
15691,536,115,35,0
15692,536,119,12,0
15693,536,112,10,0
15694,536,112,16,0
15695,536,112,15,0
15696,536,115,34,0
15697,536,112,19,0
15698,536,112,20,0
15699,536,112,20,0
15700,536,112,16,0
15701,537,119,12,0
15702,537,115,35,1
15703,537,115,40,0
15704,537,112,16,1
15705,537,112,16,0
15706,537,119,10,0
15707,537,112,13,0
15708,537,112,18,0
15709,537,112,13,1
15710,537,119,13,1
15711,537,115,38,1
15712,537,115,30,0
15713,537,119,11,0
15714,537,112,15,1
15715,537,115,39,1
15716,537,115,30,1
15717,537,119,12,0
15718,537,112,12,1
15719,537,115,33,0
15720,537,115,40,1
15721,537,119,12,1
15722,537,115,32,1
15723,537,118,27,1
15724,537,112,16,1
15725,537,112,17,1
15726,537,119,12,0
15727,537,119,11,1
15728,537,115,34,0
15729,537,115,33,0
15730,537,119,11,0
15731,537,115,43,0
15732,537,112,14,1
15733,537,119,13,1
15734,537,119,13,1
15735,537,112,13,0
15736,537,112,15,0
15737,537,119,9,0
15738,537,119,9,0
15739,537,119,10,0
15740,537,119,10,0
15741,537,115,40,0
15742,537,119,10,0
15743,537,118,24,0
15744,537,115,42,0
15745,537,115,43,0
15746,537,119,12,0
15747,537,115,33,0
15748,537,119,11,0
15749,537,119,12,0
15750,538,112,11,0
15751,538,120,19,1
15752,538,112,11,0
15753,538,110,22,0
15754,538,120,22,0
15755,538,117,97,1
15756,538,117,120,1
15757,538,110,21,0
15758,538,111,11,1
15759,538,117,90,1
15760,538,120,11,1
15761,538,111,12,1
15762,538,112,10,0
15763,538,112,10,0
15764,538,117,95,1
15765,538,112,11,0
15766,538,112,12,1
15767,538,112,10,0
15768,538,112,8,1
15769,538,112,10,0
15770,538,112,11,0
15771,538,117,105,1
15772,538,117,95,0
15773,538,111,12,1
15774,538,111,12,0
15775,538,117,97,1
15776,538,117,197,1
15777,538,112,10,0
15778,538,111,11,0
15779,538,112,9,0
15780,538,117,141,1
15781,538,117,105,1
15782,538,112,12,1
15783,538,120,21,1
15784,538,117,137,0
15785,538,117,95,1
15786,538,117,95,0
15787,538,117,95,0
15788,538,120,13,0
15789,538,112,12,0
15790,538,112,10,0
15791,538,111,11,0
15792,538,117,138,0
15793,538,112,11,0
15794,538,110,18,0
15795,538,117,162,0
15796,538,120,13,0
15797,538,112,9,0
15798,538,120,10,0
15799,538,111,14,0
15800,538,117,134,0
15801,538,110,20,0
15802,538,112,10,0
15803,538,117,154,0
15804,538,110,30,0
15805,538,117,146,0
15806,538,120,15,0
15807,539,112,9,0
15808,539,112,11,0
15809,539,115,38,1
15810,539,112,12,1
15811,539,115,42,0
15812,539,112,9,1
15813,539,112,13,0
15814,539,112,12,1
15815,539,120,16,1
15816,539,110,16,1
15817,539,115,34,0
15818,539,112,18,1
15819,539,112,7,0
15820,539,120,22,0
15821,539,112,10,1
15822,539,112,15,1
15823,539,117,154,1
15824,539,112,16,1
15825,539,112,8,0
15826,539,112,14,1
15827,539,112,18,0
15828,539,112,15,1
15829,539,112,17,1
15830,539,115,30,0
15831,539,117,110,1
15832,539,112,20,1
15833,539,112,20,1
15834,539,117,104,1
15835,539,112,16,1
15836,539,112,17,0
15837,539,112,16,0
15838,539,112,14,0
15839,539,119,13,0
15840,539,112,10,0
15841,539,115,34,0
15842,539,112,15,0
15843,539,120,19,0
15844,539,115,41,0
15845,539,120,16,0
15846,539,117,190,0
15847,539,112,13,0
15848,539,120,17,0
15849,539,117,93,0
15850,484,NA,NA,0
15851,540,119,10,0
15852,540,115,41,1
15853,540,115,35,1
15854,540,115,38,1
15855,540,115,34,1
15856,540,119,10,0
15857,540,115,35,1
15858,540,115,46,0
15859,540,115,36,0
15860,540,115,37,1
15861,540,115,40,0
15862,540,115,40,0
15863,540,115,33,0
15864,540,115,39,0
15865,540,119,10,1
15866,540,119,11,0
15867,540,115,32,1
15868,540,115,39,1
15869,540,115,46,1
15870,540,115,40,0
15871,540,115,35,1
15872,540,119,10,1
15873,540,115,47,1
15874,540,115,41,1
15875,540,119,10,0
15876,540,115,39,1
15877,540,119,12,1
15878,540,115,34,0
15879,540,119,9,0
15880,540,115,36,0
15881,540,112,15,0
15882,540,119,12,0
15883,540,115,34,0
15884,540,112,15,0
15885,540,115,37,0
15886,540,119,10,0
15887,540,115,26,0
15888,540,119,10,0
15889,540,119,10,0
15890,540,110,24,0
15891,540,115,34,0
15892,541,115,43,1
15893,541,115,39,0
15894,541,112,17,1
15895,541,112,19,1
15896,541,115,47,0
15897,541,115,36,0
15898,541,112,18,1
15899,541,112,13,0
15900,541,119,11,1
15901,541,115,37,0
15902,541,115,31,0
15903,541,115,41,0
15904,541,115,31,1
15905,541,115,41,1
15906,541,112,14,0
15907,541,112,25,0
15908,541,112,12,0
15909,541,112,20,0
15910,541,112,18,0
15911,541,112,19,0
15912,541,110,40,0
15913,541,112,17,0
15914,541,112,20,0
15915,541,110,39,0
15916,541,112,17,0
15917,541,112,15,1
15918,541,112,11,0
15919,541,115,44,0
15920,541,115,33,1
15921,541,115,37,0
15922,541,112,9,1
15923,541,112,20,0
15924,541,115,45,0
15925,541,112,15,0
15926,541,112,15,0
15927,541,115,35,0
15928,541,115,42,0
15929,541,115,37,0
15930,541,112,14,0
15931,541,115,39,0
15932,541,115,32,0
15933,541,119,11,0
15934,541,115,29,0
15935,541,112,13,0
15936,541,112,16,0
15937,541,112,14,0
15938,541,112,24,0
15939,541,112,16,0
15940,541,112,13,0
15941,541,110,32,0
15942,541,112,20,0
15943,541,112,9,0
15944,541,112,14,0
15945,541,112,19,0
15946,541,112,13,0
15947,541,112,14,0
15948,541,115,35,0
15949,541,112,18,0
15950,541,112,23,0
15951,542,110,27,0
15952,542,117,198,1
15953,542,112,15,0
15954,542,110,28,1
15955,542,110,20,1
15956,542,110,26,0
15957,542,111,12,0
15958,542,117,129,1
15959,542,112,10,0
15960,542,112,13,0
15961,542,111,12,0
15962,542,110,26,0
15963,542,110,20,0
15964,542,110,21,1
15965,542,119,11,1
15966,542,110,18,0
15967,542,110,28,0
15968,542,112,11,0
15969,542,110,24,0
15970,542,117,130,1
15971,542,110,25,1
15972,542,112,11,0
15973,542,112,11,0
15974,542,112,12,1
15975,542,110,23,0
15976,542,110,33,0
15977,542,110,23,1
15978,542,119,13,0
15979,542,110,22,0
15980,542,111,14,0
15981,542,110,23,1
15982,542,110,22,0
15983,542,112,12,1
15984,542,110,28,0
15985,542,117,173,1
15986,542,110,24,0
15987,542,117,151,1
15988,542,111,15,0
15989,542,110,36,1
15990,542,110,20,1
15991,542,112,14,0
15992,542,110,22,0
15993,542,110,14,0
15994,542,111,12,0
15995,542,112,14,0
15996,542,112,12,0
15997,542,110,21,0
15998,542,110,28,0
15999,542,110,27,0
16000,542,110,19,0
16001,542,110,31,0
16002,542,112,13,0
16003,542,111,13,0
16004,542,110,19,0
16005,542,112,12,0
16006,542,112,11,0
16007,542,112,13,0
16008,542,110,34,0
16009,542,110,25,0
16010,542,112,12,0
16011,542,110,19,0
16012,542,110,32,0
16013,542,112,10,0
16014,542,112,8,0
16015,542,115,34,0
16016,543,119,13,0
16017,543,112,12,0
16018,543,110,25,1
16019,543,115,45,0
16020,543,110,29,1
16021,543,115,27,0
16022,543,110,12,0
16023,543,110,26,1
16024,543,110,40,0
16025,543,110,29,0
16026,543,110,20,1
16027,543,115,36,0
16028,543,119,13,1
16029,543,115,39,1
16030,543,119,11,0
16031,543,119,13,0
16032,543,110,26,0
16033,543,110,28,1
16034,543,110,31,0
16035,543,112,14,1
16036,543,110,27,1
16037,543,115,36,0
16038,543,110,20,0
16039,543,119,11,1
16040,543,115,40,1
16041,543,110,33,1
16042,543,115,43,0
16043,543,110,27,1
16044,543,110,26,0
16045,543,112,12,0
16046,543,117,139,1
16047,543,117,109,1
16048,543,110,29,1
16049,543,110,16,1
16050,543,110,23,1
16051,543,110,30,0
16052,543,115,37,0
16053,543,112,9,0
16054,543,110,23,0
16055,543,119,11,0
16056,543,110,26,0
16057,543,110,34,0
16058,543,110,26,0
16059,543,115,37,0
16060,543,110,15,0
16061,543,110,24,0
16062,543,115,33,0
16063,543,119,10,0
16064,543,110,17,0
16065,543,119,10,0
16066,543,110,29,0
16067,543,110,33,0
16068,543,119,9,0
16069,543,117,70,0
16070,543,110,17,0
16071,544,112,13,0
16072,544,115,42,0
16073,544,112,16,1
16074,544,115,28,0
16075,544,115,37,1
16076,544,112,14,0
16077,544,112,17,1
16078,544,117,117,1
16079,544,115,37,0
16080,544,112,15,1
16081,544,117,128,1
16082,544,112,20,1
16083,544,115,34,0
16084,544,115,35,1
16085,544,115,36,1
16086,544,112,14,1
16087,544,115,39,1
16088,544,112,12,0
16089,544,112,20,0
16090,544,117,126,0
16091,544,119,10,1
16092,544,112,18,1
16093,544,112,18,1
16094,544,112,13,0
16095,544,115,40,1
16096,544,115,33,0
16097,544,112,16,1
16098,544,115,38,0
16099,544,117,176,1
16100,544,115,40,1
16101,544,112,17,0
16102,544,115,36,1
16103,544,119,10,1
16104,544,119,9,0
16105,544,115,44,0
16106,544,112,14,0
16107,544,115,32,0
16108,544,117,192,0
16109,544,112,17,0
16110,544,112,14,0
16111,544,112,17,0
16112,544,117,95,0
16113,544,117,214,0
16114,544,115,40,0
16115,544,112,15,0
16116,544,112,19,0
16117,544,112,11,0
16118,545,115,43,0
16119,545,112,14,0
16120,545,115,40,0
16121,545,112,15,0
16122,545,112,23,0
16123,545,112,14,1
16124,545,112,19,1
16125,545,112,10,0
16126,545,115,38,0
16127,545,117,102,1
16128,545,115,43,1
16129,545,115,39,0
16130,545,115,43,0
16131,545,119,10,1
16132,545,115,38,1
16133,545,115,40,0
16134,545,117,136,1
16135,545,115,42,1
16136,545,119,9,0
16137,545,115,38,0
16138,545,117,89,0
16139,545,119,11,1
16140,545,115,39,0
16141,545,112,15,1
16142,545,115,38,0
16143,545,117,164,1
16144,545,112,14,1
16145,545,115,45,1
16146,545,115,33,0
16147,545,112,12,0
16148,545,115,39,0
16149,545,116,118,0
16150,545,115,40,0
16151,545,112,16,0
16152,545,119,11,0
16153,545,117,170,0
16154,545,112,11,0
16155,545,115,38,0
16156,545,117,123,0
16157,545,112,19,0
16158,545,115,31,0
16159,545,119,13,0
16160,545,119,9,0
16161,545,112,15,0
16162,545,115,39,0
16163,545,112,14,0
16164,545,112,17,0
16165,545,119,10,0
16166,545,115,40,0
16167,546,112,17,1
16168,546,112,21,1
16169,546,115,32,0
16170,546,115,46,1
16171,546,112,15,1
16172,546,115,27,0
16173,546,112,12,0
16174,546,115,35,1
16175,546,112,13,0
16176,546,112,13,1
16177,546,115,35,0
16178,546,112,15,0
16179,546,115,40,1
16180,546,112,19,0
16181,546,112,18,1
16182,546,115,37,0
16183,546,115,42,1
16184,546,112,13,1
16185,546,115,43,0
